stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
557,1,1,2,11,3,1,A,1,11,45,429,45,429,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,11,-1212,361,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],3,tmp_ld4[branch1][group1][n32][n32_lane3][q1],557,1114,ld4_tmp_ld4_branch1_group1_n32,x2_q1_vlane3,tmp_ld3[branch1][q1][group1][n32_lane3][n32],515,1030,ld3_tmp_ld3_branch1_q1_group1,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
558,1,1,2,11,3,2,A,1,11,46,430,46,430,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,11,-1212,361,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],3,tmp_ld4[branch1][group1][n32][n32_lane3][q2],558,1116,ld4_tmp_ld4_branch1_group1_n32,x2_q2_vlane3,tmp_ld3[branch1][q2][group1][n32_lane3][n32],611,1222,ld3_tmp_ld3_branch1_q2_group1,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
559,1,1,2,11,3,3,A,1,11,47,431,47,431,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,11,-1212,361,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],3,tmp_ld4[branch1][group1][n32][n32_lane3][q3],559,1118,ld4_tmp_ld4_branch1_group1_n32,x2_q3_vlane3,tmp_ld3[branch1][q3][group1][n32_lane3][n32],707,1414,ld3_tmp_ld3_branch1_q3_group1,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
560,1,1,2,12,4,0,B,5,44,176,560,176,560,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,44,1577,3070,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],4,tmp_ld4[branch1][group1][n32][n32_lane4][q0],560,1120,ld4_tmp_ld4_branch1_group1_n32,x2_q0_vlane4,tmp_ld3[branch1][q0][group1][n32_lane4][n32],422,844,ld3_tmp_ld3_branch1_q0_group1,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
561,1,1,2,12,4,1,B,5,44,177,561,177,561,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,44,1577,3070,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],4,tmp_ld4[branch1][group1][n32][n32_lane4][q1],561,1122,ld4_tmp_ld4_branch1_group1_n32,x2_q1_vlane4,tmp_ld3[branch1][q1][group1][n32_lane4][n32],518,1036,ld3_tmp_ld3_branch1_q1_group1,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
562,1,1,2,12,4,2,B,5,44,178,562,178,562,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,44,1577,3070,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],4,tmp_ld4[branch1][group1][n32][n32_lane4][q2],562,1124,ld4_tmp_ld4_branch1_group1_n32,x2_q2_vlane4,tmp_ld3[branch1][q2][group1][n32_lane4][n32],614,1228,ld3_tmp_ld3_branch1_q2_group1,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
563,1,1,2,12,4,3,B,5,44,179,563,179,563,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,44,1577,3070,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],4,tmp_ld4[branch1][group1][n32][n32_lane4][q3],563,1126,ld4_tmp_ld4_branch1_group1_n32,x2_q3_vlane4,tmp_ld3[branch1][q3][group1][n32_lane4][n32],710,1420,ld3_tmp_ld3_branch1_q3_group1,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
564,1,1,2,13,5,0,C,9,77,308,692,308,692,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,77,-235,1248,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],5,tmp_ld4[branch1][group1][n32][n32_lane5][q0],564,1128,ld4_tmp_ld4_branch1_group1_n32,x2_q0_vlane5,tmp_ld3[branch1][q0][group1][n32_lane5][n32],425,850,ld3_tmp_ld3_branch1_q0_group1,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
565,1,1,2,13,5,1,C,9,77,309,693,309,693,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,77,-235,1248,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],5,tmp_ld4[branch1][group1][n32][n32_lane5][q1],565,1130,ld4_tmp_ld4_branch1_group1_n32,x2_q1_vlane5,tmp_ld3[branch1][q1][group1][n32_lane5][n32],521,1042,ld3_tmp_ld3_branch1_q1_group1,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
566,1,1,2,13,5,2,C,9,77,310,694,310,694,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,77,-235,1248,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],5,tmp_ld4[branch1][group1][n32][n32_lane5][q2],566,1132,ld4_tmp_ld4_branch1_group1_n32,x2_q2_vlane5,tmp_ld3[branch1][q2][group1][n32_lane5][n32],617,1234,ld3_tmp_ld3_branch1_q2_group1,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
567,1,1,2,13,5,3,C,9,77,311,695,311,695,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,77,-235,1248,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],5,tmp_ld4[branch1][group1][n32][n32_lane5][q3],567,1134,ld4_tmp_ld4_branch1_group1_n32,x2_q3_vlane5,tmp_ld3[branch1][q3][group1][n32_lane5][n32],713,1426,ld3_tmp_ld3_branch1_q3_group1,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
568,1,1,2,14,6,0,A,1,14,56,440,56,440,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,14,1331,1449,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],6,tmp_ld4[branch1][group1][n32][n32_lane6][q0],568,1136,ld4_tmp_ld4_branch1_group1_n32,x2_q0_vlane6,tmp_ld3[branch1][q0][group1][n32_lane6][n32],428,856,ld3_tmp_ld3_branch1_q0_group1,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
569,1,1,2,14,6,1,A,1,14,57,441,57,441,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,14,1331,1449,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],6,tmp_ld4[branch1][group1][n32][n32_lane6][q1],569,1138,ld4_tmp_ld4_branch1_group1_n32,x2_q1_vlane6,tmp_ld3[branch1][q1][group1][n32_lane6][n32],524,1048,ld3_tmp_ld3_branch1_q1_group1,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
570,1,1,2,14,6,2,A,1,14,58,442,58,442,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,14,1331,1449,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],6,tmp_ld4[branch1][group1][n32][n32_lane6][q2],570,1140,ld4_tmp_ld4_branch1_group1_n32,x2_q2_vlane6,tmp_ld3[branch1][q2][group1][n32_lane6][n32],620,1240,ld3_tmp_ld3_branch1_q2_group1,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
571,1,1,2,14,6,3,A,1,14,59,443,59,443,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,14,1331,1449,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],6,tmp_ld4[branch1][group1][n32][n32_lane6][q3],571,1142,ld4_tmp_ld4_branch1_group1_n32,x2_q3_vlane6,tmp_ld3[branch1][q3][group1][n32_lane6][n32],716,1432,ld3_tmp_ld3_branch1_q3_group1,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
572,1,1,2,15,7,0,B,5,47,188,572,188,572,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,47,-1130,3206,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],7,tmp_ld4[branch1][group1][n32][n32_lane7][q0],572,1144,ld4_tmp_ld4_branch1_group1_n32,x2_q0_vlane7,tmp_ld3[branch1][q0][group1][n32_lane7][n32],431,862,ld3_tmp_ld3_branch1_q0_group1,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
573,1,1,2,15,7,1,B,5,47,189,573,189,573,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,47,-1130,3206,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],7,tmp_ld4[branch1][group1][n32][n32_lane7][q1],573,1146,ld4_tmp_ld4_branch1_group1_n32,x2_q1_vlane7,tmp_ld3[branch1][q1][group1][n32_lane7][n32],527,1054,ld3_tmp_ld3_branch1_q1_group1,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
574,1,1,2,15,7,2,B,5,47,190,574,190,574,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,47,-1130,3206,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],7,tmp_ld4[branch1][group1][n32][n32_lane7][q2],574,1148,ld4_tmp_ld4_branch1_group1_n32,x2_q2_vlane7,tmp_ld3[branch1][q2][group1][n32_lane7][n32],623,1246,ld3_tmp_ld3_branch1_q2_group1,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
575,1,1,2,15,7,3,B,5,47,191,575,191,575,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,47,-1130,3206,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],7,tmp_ld4[branch1][group1][n32][n32_lane7][q3],575,1150,ld4_tmp_ld4_branch1_group1_n32,x2_q3_vlane7,tmp_ld3[branch1][q3][group1][n32_lane7][n32],719,1438,ld3_tmp_ld3_branch1_q3_group1,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
576,1,2,0,16,0,0,B,6,48,192,576,192,576,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,48,1520,460,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],0,tmp_ld4[branch1][group2][n30][n32_lane0][q0],576,1152,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane0,tmp_ld3[branch1][q0][group2][n32_lane0][n30],432,864,ld3_tmp_ld3_branch1_q0_group2,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
577,1,2,0,16,0,1,B,6,48,193,577,193,577,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,48,1520,460,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],0,tmp_ld4[branch1][group2][n30][n32_lane0][q1],577,1154,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane0,tmp_ld3[branch1][q1][group2][n32_lane0][n30],528,1056,ld3_tmp_ld3_branch1_q1_group2,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
578,1,2,0,16,0,2,B,6,48,194,578,194,578,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,48,1520,460,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],0,tmp_ld4[branch1][group2][n30][n32_lane0][q2],578,1156,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane0,tmp_ld3[branch1][q2][group2][n32_lane0][n30],624,1248,ld3_tmp_ld3_branch1_q2_group2,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
579,1,2,0,16,0,3,B,6,48,195,579,195,579,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,48,1520,460,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],0,tmp_ld4[branch1][group2][n30][n32_lane0][q3],579,1158,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane0,tmp_ld3[branch1][q3][group2][n32_lane0][n30],720,1440,ld3_tmp_ld3_branch1_q3_group2,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
580,1,2,0,17,1,0,C,10,81,324,708,324,708,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,81,190,1786,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],1,tmp_ld4[branch1][group2][n30][n32_lane1][q0],580,1160,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane1,tmp_ld3[branch1][q0][group2][n32_lane1][n30],435,870,ld3_tmp_ld3_branch1_q0_group2,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
581,1,2,0,17,1,1,C,10,81,325,709,325,709,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,81,190,1786,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],1,tmp_ld4[branch1][group2][n30][n32_lane1][q1],581,1162,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane1,tmp_ld3[branch1][q1][group2][n32_lane1][n30],531,1062,ld3_tmp_ld3_branch1_q1_group2,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
582,1,2,0,17,1,2,C,10,81,326,710,326,710,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,81,190,1786,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],1,tmp_ld4[branch1][group2][n30][n32_lane1][q2],582,1164,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane1,tmp_ld3[branch1][q2][group2][n32_lane1][n30],627,1254,ld3_tmp_ld3_branch1_q2_group2,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
583,1,2,0,17,1,3,C,10,81,327,711,327,711,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,81,190,1786,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],1,tmp_ld4[branch1][group2][n30][n32_lane1][q3],583,1166,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane1,tmp_ld3[branch1][q3][group2][n32_lane1][n30],723,1446,ld3_tmp_ld3_branch1_q3_group2,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
584,1,2,0,18,2,0,A,2,18,72,456,72,456,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,18,-1591,3021,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],2,tmp_ld4[branch1][group2][n30][n32_lane2][q0],584,1168,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane2,tmp_ld3[branch1][q0][group2][n32_lane2][n30],438,876,ld3_tmp_ld3_branch1_q0_group2,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
585,1,2,0,18,2,1,A,2,18,73,457,73,457,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,18,-1591,3021,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],2,tmp_ld4[branch1][group2][n30][n32_lane2][q1],585,1170,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane2,tmp_ld3[branch1][q1][group2][n32_lane2][n30],534,1068,ld3_tmp_ld3_branch1_q1_group2,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
586,1,2,0,18,2,2,A,2,18,74,458,74,458,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,18,-1591,3021,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],2,tmp_ld4[branch1][group2][n30][n32_lane2][q2],586,1172,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane2,tmp_ld3[branch1][q2][group2][n32_lane2][n30],630,1260,ld3_tmp_ld3_branch1_q2_group2,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
587,1,2,0,18,2,3,A,2,18,75,459,75,459,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,18,-1591,3021,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],2,tmp_ld4[branch1][group2][n30][n32_lane2][q3],587,1174,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane2,tmp_ld3[branch1][q3][group2][n32_lane2][n30],726,1452,ld3_tmp_ld3_branch1_q3_group2,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
588,1,2,0,19,3,0,B,6,51,204,588,204,588,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,51,-631,1674,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],3,tmp_ld4[branch1][group2][n30][n32_lane3][q0],588,1176,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane3,tmp_ld3[branch1][q0][group2][n32_lane3][n30],441,882,ld3_tmp_ld3_branch1_q0_group2,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
589,1,2,0,19,3,1,B,6,51,205,589,205,589,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,51,-631,1674,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],3,tmp_ld4[branch1][group2][n30][n32_lane3][q1],589,1178,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane3,tmp_ld3[branch1][q1][group2][n32_lane3][n30],537,1074,ld3_tmp_ld3_branch1_q1_group2,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
590,1,2,0,19,3,2,B,6,51,206,590,206,590,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,51,-631,1674,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],3,tmp_ld4[branch1][group2][n30][n32_lane3][q2],590,1180,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane3,tmp_ld3[branch1][q2][group2][n32_lane3][n30],633,1266,ld3_tmp_ld3_branch1_q2_group2,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
591,1,2,0,19,3,3,B,6,51,207,591,207,591,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,51,-631,1674,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],3,tmp_ld4[branch1][group2][n30][n32_lane3][q3],591,1182,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane3,tmp_ld3[branch1][q3][group2][n32_lane3][n30],729,1458,ld3_tmp_ld3_branch1_q3_group2,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
592,1,2,0,20,4,0,C,10,84,336,720,336,720,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,84,-511,2802,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],4,tmp_ld4[branch1][group2][n30][n32_lane4][q0],592,1184,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane4,tmp_ld3[branch1][q0][group2][n32_lane4][n30],444,888,ld3_tmp_ld3_branch1_q0_group2,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
593,1,2,0,20,4,1,C,10,84,337,721,337,721,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,84,-511,2802,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],4,tmp_ld4[branch1][group2][n30][n32_lane4][q1],593,1186,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane4,tmp_ld3[branch1][q1][group2][n32_lane4][n30],540,1080,ld3_tmp_ld3_branch1_q1_group2,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
594,1,2,0,20,4,2,C,10,84,338,722,338,722,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,84,-511,2802,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],4,tmp_ld4[branch1][group2][n30][n32_lane4][q2],594,1188,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane4,tmp_ld3[branch1][q2][group2][n32_lane4][n30],636,1272,ld3_tmp_ld3_branch1_q2_group2,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
595,1,2,0,20,4,3,C,10,84,339,723,339,723,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,84,-511,2802,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],4,tmp_ld4[branch1][group2][n30][n32_lane4][q3],595,1190,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane4,tmp_ld3[branch1][q3][group2][n32_lane4][n30],732,1464,ld3_tmp_ld3_branch1_q3_group2,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
596,1,2,0,21,5,0,A,2,21,84,468,84,468,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,21,-1416,1209,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],5,tmp_ld4[branch1][group2][n30][n32_lane5][q0],596,1192,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane5,tmp_ld3[branch1][q0][group2][n32_lane5][n30],447,894,ld3_tmp_ld3_branch1_q0_group2,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
597,1,2,0,21,5,1,A,2,21,85,469,85,469,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,21,-1416,1209,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],5,tmp_ld4[branch1][group2][n30][n32_lane5][q1],597,1194,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane5,tmp_ld3[branch1][q1][group2][n32_lane5][n30],543,1086,ld3_tmp_ld3_branch1_q1_group2,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
598,1,2,0,21,5,2,A,2,21,86,470,86,470,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,21,-1416,1209,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],5,tmp_ld4[branch1][group2][n30][n32_lane5][q2],598,1196,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane5,tmp_ld3[branch1][q2][group2][n32_lane5][n30],639,1278,ld3_tmp_ld3_branch1_q2_group2,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
599,1,2,0,21,5,3,A,2,21,87,471,87,471,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,21,-1416,1209,top_split_then_twist_then_store_dft3_input,a[64..95],a[448..479],5,tmp_ld4[branch1][group2][n30][n32_lane5][q3],599,1198,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane5,tmp_ld3[branch1][q3][group2][n32_lane5][n30],735,1470,ld3_tmp_ld3_branch1_q3_group2,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
600,1,2,0,22,6,0,B,6,54,216,600,216,600,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,54,-177,3176,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],6,tmp_ld4[branch1][group2][n30][n32_lane6][q0],600,1200,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane6,tmp_ld3[branch1][q0][group2][n32_lane6][n30],450,900,ld3_tmp_ld3_branch1_q0_group2,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
601,1,2,0,22,6,1,B,6,54,217,601,217,601,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,54,-177,3176,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],6,tmp_ld4[branch1][group2][n30][n32_lane6][q1],601,1202,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane6,tmp_ld3[branch1][q1][group2][n32_lane6][n30],546,1092,ld3_tmp_ld3_branch1_q1_group2,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
602,1,2,0,22,6,2,B,6,54,218,602,218,602,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,54,-177,3176,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],6,tmp_ld4[branch1][group2][n30][n32_lane6][q2],602,1204,ld4_tmp_ld4_branch1_group2_n30,x0_q2_vlane6,tmp_ld3[branch1][q2][group2][n32_lane6][n30],642,1284,ld3_tmp_ld3_branch1_q2_group2,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
603,1,2,0,22,6,3,B,6,54,219,603,219,603,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,54,-177,3176,top_split_then_twist_then_store_dft3_input,a[192..223],a[576..607],6,tmp_ld4[branch1][group2][n30][n32_lane6][q3],603,1206,ld4_tmp_ld4_branch1_group2_n30,x0_q3_vlane6,tmp_ld3[branch1][q3][group2][n32_lane6][n30],738,1476,ld3_tmp_ld3_branch1_q3_group2,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
604,1,2,0,23,7,0,C,10,87,348,732,348,732,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,87,410,397,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],7,tmp_ld4[branch1][group2][n30][n32_lane7][q0],604,1208,ld4_tmp_ld4_branch1_group2_n30,x0_q0_vlane7,tmp_ld3[branch1][q0][group2][n32_lane7][n30],453,906,ld3_tmp_ld3_branch1_q0_group2,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
605,1,2,0,23,7,1,C,10,87,349,733,349,733,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,87,410,397,top_split_then_twist_then_store_dft3_input,a[320..351],a[704..735],7,tmp_ld4[branch1][group2][n30][n32_lane7][q1],605,1210,ld4_tmp_ld4_branch1_group2_n30,x0_q1_vlane7,tmp_ld3[branch1][q1][group2][n32_lane7][n30],549,1098,ld3_tmp_ld3_branch1_q1_group2,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
